4278,7157
4278,13350
4278,1766
4278,4266
4278,515
4278,4651
4278,1378
4278,4255
4278,5301
4278,12942
4278,6262
4278,901
4278,4289
4278,6144
4278,14437
4278,13818
4278,11005
4278,10291
4278,4291
4278,13256
4278,904
4278,13274
4278,2048
4278,2926
4278,10305
4278,3757
4278,11006
4278,4296
4278,4273
4278,2056
4278,10248
4278,4301
4278,13223
4278,6273
4278,13205
4278,13383
4278,4596
4278,13231
4278,14438
4278,13243
4278,2927
4278,4253
4278,13276
4278,13242
4278,9966
4278,2921
4278,13703
4278,4269
4278,10242
4278,10034
4278,6274
4278,6675
4278,7150
4278,12941
4278,5317
4278,10274
4278,13425
4278,11061
4278,13221
4278,4303
4278,13226
4278,13241
4278,909
4278,13207
4278,903
4278,13250
4278,4275
4278,10253
4278,6266
4278,10300
4278,5305
4278,4282
4278,13204
4278,4264
4278,10250
4278,10260
4278,4260
4278,908
4278,12879
4278,13268
4278,6053
4278,13713
4278,3486
4278,9961
4278,12960
4278,13219
4278,911
4278,5316
4278,13254
4278,4288
4278,1922
4278,978
4278,522
4278,7624
4278,13244
4278,4297
4278,9558
4278,13222
4278,13504
4278,4283
4278,906
4278,13238
4278,13235
4278,11696
4278,4257
4278,10244
4278,3549
4278,12881
4278,13236
4278,2923
4278,4302
4278,11062
4278,7209
4278,13232
4278,4299
4278,11539
4278,12935
4278,6260
4278,5302
4278,13240
4278,13246
4278,13227
4278,10290
4278,9840
4278,1399
4278,516
4278,7310
4278,905
4278,6118
4278,523
4278,2049
4278,2055
4278,4240
4278,820
4278,2050
4278,13249
4278,1371
4278,6054
4278,10297
4278,2054
4278,10309
4278,13229
4278,12916
4278,6256
4278,11695
4278,11453
4278,13230
4278,6278
4278,13233
4278,4281
4278,11898
4278,13303
4278,907
4278,6263
4278,13225
4278,10257
4278,5318
4278,13247
4278,6254
4278,667
4278,13228
4278,910
4278,10214
4278,4304
4278,13237
4278,10345
4278,13208
4278,4305
4278,4270
4278,733
4278,4276
4278,8969
4278,6261
4278,10245
4278,13273
4278,4265
4278,12924
4278,10303
4278,6558
4278,13220
4278,11452
4278,5319
4278,6620
4278,5227
4278,524
4278,13255
4278,10280
4278,13239
4278,7108
4278,11537
4278,4261
4278,7863
4278,13209
4278,12950
4278,4254
4278,517
4278,10255
4278,6570
4278,12944
4278,10310
4278,518
4278,5303
4278,5924
4278,5320
4278,10962
4278,6055
4278,12938
4278,6270
4278,4268
4278,4300
4278,4262
4278,4259
4278,3071
4278,12967
4278,10279
4278,2922
4278,4274
10286,4278
10286,2050
10286,6118
10286,13256
10286,10297
10286,10309
10286,13274
10286,5302
10286,2054
10286,13229
10286,11695
10286,10305
10286,11453
10286,11006
10286,13230
10286,7310
10286,8969
10286,5320
10286,7150
10286,13303
10286,4253
10286,13223
10286,6266
10286,667
10286,13231
10286,13243
10286,13208
10286,13276
10286,6675
10286,13242
10286,10244
10286,733
10286,13703
10286,12941
10286,10242
10286,11061
10286,13221
10286,6054
10286,4275
10286,4288
10286,13226
10286,13273
10286,4304
10286,13241
10286,4265
10286,4296
10286,13220
10286,11452
10286,4264
10286,7108
10286,13250
10286,13239
10286,10245
10286,10300
10286,4260
10286,908
10286,4254
10286,517
10286,4299
10286,9961
10286,3486
10286,12944
10286,13204
10286,4302
10286,4283
10286,10962
10286,5227
10286,12938
10286,911
10286,6055
10286,4281
10286,12879
10286,13713
10286,4259
10286,4291
10286,13254
10286,2922
10286,906
10286,10257
10286,4257
10286,6643
10286,3549
10286,13257
10286,2923
10286,4596
10286,5318
10286,902
10286,10255
10286,12939
10286,13238
10286,6570
10286,1766
10286,12881
10286,4266
10286,13236
10286,1378
10286,11062
10286,4303
10286,11539
10286,905
10286,4301
10286,13240
10286,7624
10286,6053
10286,5316
10286,901
10286,13246
10286,13818
10286,6263
10286,11005
10286,523
10286,10291
10286,5924
10286,2049
10286,6254
10286,2055
10286,7863
10286,1371
10286,904
10286,4289
10286,3757
10286,10214
10286,4273
10286,2056
10286,6261
10286,6558
10286,907
10286,8970
10286,5597
10286,5303
10286,4305
10286,12916
10286,13205
10286,13383
10286,910
10286,14438
10286,13233
10286,11898
10286,10253
10286,13225
10286,10250
10286,2927
10286,6260
10286,13247
10286,2921
10286,4306
10286,5301
10286,4270
10286,13228
10286,9840
10286,6274
10286,10021
10286,13237
10286,4269
10286,10345
10286,7209
10286,7157
10286,4276
10286,909
10286,13207
10286,903
10286,6262
10286,524
10286,9966
10286,6144
10286,6270
10286,12924
10286,10303
10286,518
10286,6256
10286,13255
10286,10034
10286,11537
10286,13209
10286,12950
10286,4268
10286,13268
10286,4262
10286,3071
10286,10310
10286,12960
10286,13219
10286,4282
10286,4297
10286,4274
10286,3758
10286,1922
10286,978
10286,522
10286,5319
10286,13244
10286,10279
10286,5305
10286,12967
10286,13222
10286,13504
10286,6278
10286,13235
10286,11696
10286,6620
10286,515
10286,6709
10286,4255
10286,13232
10286,5317
10286,13253
10286,12935
10286,13202
10286,10260
10286,13350
10286,4300
10286,13227
10286,10290
10286,10274
10286,12942
10286,1399
10286,516
10286,4651
10286,6273
10286,9558
10286,2048
10286,2926
10286,14437
10286,10248
10286,10280
10286,13249
10286,820
6689,10889
6689,5443
6689,9709
6689,5442
6689,9207
6689,5117
6689,9493
6689,11760
6689,2739
6689,9982
6689,9389
6689,3097
6689,2071
6689,9210
6689,3151
6689,5455
6689,13197
6689,10001
6689,11751
6689,5446
6689,9213
6689,2935
6689,9219
6689,4565
6689,11748
6689,8568
6689,11506
6689,2889
6689,8840
6689,10888
6689,10886
6689,9483
6689,6687
6689,4972
6689,3164
6689,5452
6689,3141
6689,492
6689,8603
6689,1405
6689,3262
6689,11758
6689,9380
6689,9489
6689,8545
6689,10321
6689,2934
6689,10893
6689,13750
6689,11762
6689,5439
6689,3712
6689,5454
6689,9484
6689,9214
6689,13604
6689,3649
6689,6690
6689,3594
6689,9286
6689,8567
6689,11496
6689,9482
6689,9211
6689,10895
6689,11499
6689,10623
6689,11756
6689,9485
6689,10890
6689,11495
6689,5520
6689,6688
6689,6691
6689,10894
6689,3098
6689,5449
6689,9287
6689,13196
6689,6681
6689,9208
6689,2741
6689,11752
6689,7677
6689,5436
6689,1992
6689,4405
6689,3155
6689,5435
6689,9623
6689,11488
6689,11500
6689,7759
6689,11504
6689,5445
6689,5569
6689,5440
6689,11755
6689,6686
6689,13418
6689,3253
6689,9102
6689,3373
6689,5447
6689,9218
6689,11934
6689,2736
6689,5453
6689,2863
6689,10887
6689,2737
6689,11493
6689,11494
6689,9488
6689,11498
6689,11759
6689,3737
6689,1790
6689,9492
6689,13180
6689,11711
6689,9283
6689,13198
6689,11491
6689,13716
6689,8241
6689,11490
6689,6680
6689,2059
6689,9212
6689,11482
6689,11754
6689,9215
6689,8451
6689,724
6689,1187
6689,2485
6689,11492
6689,13607
6689,5116
6689,11757
6689,9979
6689,11434
6689,3595
6689,2933
6689,2793
6689,11749
6689,7758
6689,2861
6689,11484
6689,8502
6689,10008
6689,9206
6689,3153
6689,2860
6689,13763
6689,11497
6689,3267
6689,11486
6689,10892
6689,2738
6689,5450
6689,10013
6689,11489
10889,6689
10889,9484
10889,13763
10889,8241
10889,8840
10889,5117
10889,5569
10889,9623
10889,9215
10889,5440
10889,2071
10889,13196
10889,11489
10889,6686
10889,3151
10889,9982
10889,5455
10889,9709
10889,5447
10889,7759
10889,5446
10889,2736
10889,5453
10889,7677
10889,2737
10889,9979
10889,11751
10889,4972
10889,13418
10889,11506
10889,3737
10889,11934
10889,1790
10889,1405
10889,9380
10889,10623
10889,10887
10889,2059
10889,9389
10889,4705
10889,11493
10889,724
10889,9206
10889,9211
10889,5439
10889,11498
10889,9283
10889,11759
10889,9489
10889,9482
10889,13180
10889,11711
10889,5116
10889,10893
10889,3649
10889,9483
10889,9207
10889,2933
10889,11762
10889,2793
10889,11482
10889,9287
10889,13604
10889,2861
10889,6806
10889,11496
10889,11492
10889,10895
10889,5520
10889,11499
10889,6688
10889,10001
10889,9218
10889,9102
10889,11756
10889,6690
10889,9212
10889,11495
10889,9379
10889,9210
10889,5443
10889,5442
10889,10886
10889,11484
10889,10894
10889,7110
10889,2739
10889,9286
10889,8502
10889,1992
10889,3155
10889,10888
10889,10008
10889,5435
10889,11752
10889,11497
10889,5445
10889,11486
10889,10892
10889,2935
10889,4565
10889,13354
10889,3253
10889,11488
10889,2889
10889,11760
10889,11500
10889,3373
10889,11504
10889,10013
10889,6687
10889,2863
10889,11755
10889,6691
10889,13197
10889,5452
10889,3141
10889,9213
10889,492
10889,9493
10889,3262
10889,11748
10889,8451
10889,11494
10889,2934
10889,9208
10889,3712
10889,10004
10889,5454
10889,9488
10889,11994
10889,7758
10889,1187
10889,8568
10889,13198
10889,12865
10889,11491
10889,13716
10889,2485
10889,9492
10889,11490
10889,11758
10889,1733
10889,11754
10889,9485
10889,9219
10889,8603
10889,13607
10889,8567
10889,9214
10889,11757
10889,5449
10889,11434
10889,11749
10889,3153
10889,11360
10889,2860
10889,2741
10889,12299
10889,3267
10889,10890
10889,2738
10889,5436
10889,10321
10889,5450
10889,4405
3345,5569
3345,5564
3345,5567
3345,5568
3345,5560
3345,5073
3345,5565
3345,5563
3345,5555
3345,5562
3345,5583
3345,11849
3345,5566
3345,5561
3345,5554
3345,5570
5569,3345
5569,3038
5569,9379
5569,3386
5569,12031
5569,11497
5569,10081
5569,870
5569,5557
5569,4591
5569,11486
5569,3721
5569,10892
5569,5449
5569,651
5569,12304
5569,10013
5569,10889
5569,9709
5569,2007
5569,9207
5569,11517
5569,2860
5569,9493
5569,11488
5569,3367
5569,5571
5569,11760
5569,2741
5569,11500
5569,11504
5569,5559
5569,11907
5569,9982
5569,5570
5569,4657
5569,12011
5569,3267
5569,3480
5569,2738
5569,2715
5569,5436
5569,3349
5569,1992
5569,5450
5569,2913
5569,11755
5569,4405
5569,9210
5569,644
5569,8269
5569,7775
5569,9823
5569,8265
5569,5435
5569,13197
5569,7597
5569,10001
5569,5566
5569,9218
5569,11751
5569,1141
5569,8266
5569,9219
5569,2771
5569,11748
5569,8256
5569,5440
5569,8264
5569,11881
5569,3384
5569,8840
5569,10888
5569,3151
5569,12025
5569,3653
5569,866
5569,10886
5569,5447
5569,8688
5569,11494
5569,634
5569,9483
5569,7855
5569,2736
5569,5453
5569,9488
5569,9233
5569,13459
5569,5364
5569,11200
5569,6446
5569,2737
5569,6764
5569,12965
5569,11994
5569,8603
5569,3839
5569,13198
5569,12865
5569,12833
5569,1647
5569,3372
5569,6
5569,11367
5569,11758
5569,9489
5569,13460
5569,7791
5569,5558
5569,9212
5569,631
5569,11898
5569,11754
5569,1275
5569,8451
5569,3737
5569,10321
5569,9821
5569,1790
5569,1405
5569,1260
5569,340
5569,876
5569,13694
5569,11762
5569,3360
5569,3337
5569,9232
5569,6688
5569,9484
5569,686
5569,2059
5569,513
5569,4705
5569,5567
5569,3346
5569,10004
5569,3339
5569,724
5569,8261
5569,6690
5569,12050
5569,3342
5569,2485
5569,10425
5569,11434
5569,310
5569,8567
5569,11496
5569,9896
5569,5439
5569,9482
5569,1733
5569,9211
5569,10922
5569,10895
5569,8456
5569,3340
5569,8276
5569,11360
5569,13777
5569,1765
5569,7856
5569,10623
5569,1143
5569,8268
5569,5116
5569,9485
5569,362
5569,8458
5569,3348
5569,10890
5569,10954
5569,13602
5569,11495
5569,1954
5569,13463
5569,2933
5569,2793
5569,10008
5569,9206
5569,871
5569,13763
5569,10080
5569,4624
5569,2861
5569,7715
5569,648
5569,5556
5569,1277
5569,13219
5569,9287
5569,3341
5569,4618
5569,13461
5569,13196
5569,11489
5569,5520
5569,6806
5569,8257
5569,3153
5569,11752
5569,5563
5569,8263
5569,7677
5569,9389
5569,10956
5569,11368
5569,8272
5569,6689
5569,5976
5569,13354
5569,636
5569,5565
5569,5443
5569,9623
5569,640
5569,5442
5569,9808
5569,7759
5569,5117
5569,2739
5569,5074
5569,11792
5569,641
5569,1791
5569,12834
5569,9213
5569,2500
5569,13418
5569,8568
5569,2071
5569,8274
5569,2469
5569,5583
5569,3155
5569,3873
5569,5975
5569,11506
5569,11529
5569,3344
5569,3338
5569,9102
5569,8262
5569,5455
5569,11934
5569,3350
5569,5445
5569,2498
5569,637
5569,5446
5569,10887
5569,2935
5569,635
5569,5560
5569,3343
5569,11849
5569,2499
5569,188
5569,4565
5569,3253
5569,642
5569,875
5569,11463
5569,11880
5569,8258
5569,2889
5569,5689
5569,3373
5569,638
5569,4553
5569,11493
5569,6898
5569,8270
5569,5555
5569,6687
5569,3521
5569,13176
5569,3371
5569,1280
5569,4972
5569,2863
5569,12023
5569,9380
5569,4552
5569,3347
5569,3872
5569,11498
5569,1142
5569,2004
5569,5365
5569,10659
5569,13464
5569,8259
5569,11759
5569,8917
5569,12321
5569,5452
5569,9492
5569,650
5569,3141
5569,2325
5569,13180
5569,11711
5569,492
5569,9283
5569,10893
5569,11491
5569,3387
5569,13716
5569,8241
5569,11490
5569,2912
5569,8457
5569,3262
5569,2723
5569,11533
5569,6686
5569,2277
5569,5564
5569,11482
5569,9215
5569,4911
5569,5073
5569,639
5569,9214
5569,13604
5569,8311
5569,2735
5569,2934
5569,5568
5569,9822
5569,11366
5569,12850
5569,9286
5569,5554
5569,4459
5569,11492
5569,3712
5569,11499
5569,11
5569,12280
5569,5454
5569,868
5569,13607
5569,4460
5569,12144
5569,11757
5569,9979
5569,2349
5569,1187
5569,11756
5569,8275
5569,5580
5569,9710
5569,3381
5569,3649
5569,11555
5569,3879
5569,632
5569,1092
5569,643
5569,2006
5569,11749
5569,1278
5569,1139
5569,8260
5569,11471
5569,11515
5569,12299
5569,6691
5569,7758
5569,11484
5569,1140
5569,10894
5569,869
5569,11039
5569,3336
5569,6450
5569,5561
5569,8884
5569,12012
5569,8502
5569,8446
5569,5359
5569,9871
5569,187
5569,2501
5569,9208
5569,5550
8311,13461
8311,1260
8311,3387
8311,340
8311,686
8311,10956
8311,9830
8311,8927
8311,513
8311,8950
8311,7191
8311,11517
8311,5819
8311,4459
8311,868
8311,7855
8311,12834
8311,1765
8311,362
8311,10164
8311,3879
8311,11529
8311,10585
8311,1092
8311,6764
8311,7856
8311,869
8311,9849
8311,1277
8311,11880
8311,5966
8311,10161
8311,187
8311,10160
8311,13176
8311,8949
8311,12023
8311,870
8311,10659
8311,13464
8311,9023
8311,8917
8311,12321
8311,8929
8311,636
8311,640
8311,8919
8311,8457
8311,11533
8311,10165
8311,4657
8311,641
8311,9029
8311,2500
8311,2913
8311,10171
8311,644
8311,3873
8311,9822
8311,5820
8311,8922
8311,12280
8311,637
8311,2499
8311,12144
8311,3384
8311,9710
8311,11555
8311,4553
8311,5818
8311,9027
8311,5976
8311,634
8311,11515
8311,3521
8311,3371
8311,4552
8311,3872
8311,2004
8311,5365
8311,5364
8311,8946
8311,8918
8311,8884
8311,12012
8311,13463
8311,734
8311,10172
8311,10168
8311,8877
8311,10167
8311,12031
8311,2277
8311,8875
8311,10081
8311,631
8311,8874
8311,13219
8311,12304
8311,5965
8311,639
8311,9026
8311,9031
8311,876
8311,9032
8311,11
8311,12011
8311,4460
8311,10174
8311,2349
8311,8923
8311,8921
8311,9823
8311,632
8311,643
8311,310
8311,2006
8311,1278
8311,6446
8311,10173
8311,8876
8311,11881
8311,12025
8311,9033
8311,10170
8311,871
8311,2501
8311,5975
8311,3038
8311,3386
8311,4624
8311,5689
8311,4591
8311,648
8311,13459
8311,11200
8311,9030
8311,651
8311,12965
8311,2007
8311,6450
8311,12833
8311,9024
8311,5967
8311,13460
8311,3480
8311,2715
8311,9821
8311,8945
8311,5964
8311,12255
8311,13694
8311,7715
8311,10166
8311,2060
8311,5569
8311,2469
8311,12050
8311,10169
8311,10162
8311,10159
8311,3653
8311,866
8311,10922
8311,8456
8311,2498
8311,13777
8311,635
8311,188
8311,8458
8311,9850
8311,642
8311,875
8311,8951
8311,10954
8311,9848
8311,638
8311,13602
8311,5856
8311,11471
8311,9028
8311,1280
8311,8944
8311,10080
8311,8924
8311,1275
8311,9025
8311,650
13461,8311
13461,3873
13461,2587
13461,11907
13461,12023
13461,13602
13461,2499
13461,3384
13461,9826
13461,5976
13461,11912
13461,7718
13461,3521
13461,3371
13461,3872
13461,2004
13461,5365
13461,11910
13461,5364
13461,10179
13461,4915
13461,13271
13461,4319
13461,4703
13461,10081
13461,2277
13461,11906
13461,13555
13461,639
13461,876
13461,11903
13461,13459
13461,11905
13461,12280
13461,13780
13461,11
13461,11911
13461,11913
13461,4702
13461,9825
13461,4460
13461,11464
13461,13577
13461,2349
13461,643
13461,10659
13461,310
13461,9821
13461,2006
13461,9822
13461,6446
13461,12022
13461,11200
13461,11465
13461,2586
13461,2590
13461,871
13461,2501
13461,5975
13461,7716
13461,12011
13461,3038
13461,3386
13461,12965
13461,13576
13461,4624
13461,5689
13461,4591
13461,747
13461,2585
13461,12304
13461,2007
13461,6450
13461,11462
13461,8884
13461,4320
13461,11881
13461,13694
13461,8458
13461,11914
13461,2588
13461,7715
13461,2584
13461,9823
13461,5569
13461,9819
13461,2591
13461,13219
13461,3653
13461,866
13461,4936
13461,2498
13461,13463
13461,188
13461,12050
13461,12681
13461,642
13461,875
13461,11463
13461,2589
13461,10080
13461,10131
13461,11533
13461,11908
13461,13553
13461,1260
13461,3387
13461,340
13461,12321
13461,12025
13461,686
13461,13554
13461,513
13461,8917
13461,4459
13461,12031
13461,868
13461,11902
13461,7855
13461,11880
13461,13460
13461,1765
13461,362
13461,11901
13461,3879
13461,1092
13461,8457
13461,10922
13461,6764
13461,8177
13461,7856
13461,869
13461,11909
13461,187
13461,13464
13461,11515
13461,870
13461,12012
13461,4912
13461,640
13461,821
13461,4657
13461,13556
13461,641
13461,8456
13461,2500
13461,2913
13461,11900
13461,10956
3658,7785
3658,9218
3658,5181
3658,7915
3658,4226
3658,6297
3658,9212
3658,9215
3658,7913
3658,12884
3658,6138
3658,5470
3658,8983
3658,3659
3658,9206
3658,9959
3658,5466
3658,7783
3658,6784
3658,9960
3658,8553
3658,9207
3658,3609
3658,5479
3658,9210
3658,6017
3658,10552
3658,9213
3658,9219
3658,4310
3658,7912
3658,11835
3658,7060
3658,2163
3658,5183
3658,13641
3658,4020
3658,9214
3658,9211
3658,9919
3658,6296
3658,8473
3658,11975
3658,8559
3658,9208
3658,922
3658,10013
3658,9917
3658,3839
3658,9962
3658,5478
7785,3658
7785,10016
7785,9962
7785,9218
7785,12156
7785,8605
7785,5281
7785,864
7785,10572
7785,922
7785,11387
7785,5181
7785,7039
7785,386
7785,11453
7785,6297
7785,7031
7785,8127
7785,7049
7785,12157
7785,9212
7785,9215
7785,12931
7785,8075
7785,1724
7785,6821
7785,7060
7785,5466
7785,11366
7785,12884
7785,11029
7785,9918
7785,10242
7785,9264
7785,7035
7785,10553
7785,7783
7785,5274
7785,7023
7785,5311
7785,7047
7785,7050
7785,7034
7785,8983
7785,5323
7785,7597
7785,2655
7785,5280
7785,11028
7785,9206
7785,9266
7785,5276
7785,7032
7785,10611
7785,9267
7785,9959
7785,12322
7785,9960
7785,13219
7785,10013
7785,7779
7785,6296
7785,5479
7785,8553
7785,9207
7785,7024
7785,7786
7785,2110
7785,725
7785,6820
7785,9210
7785,5273
7785,8611
7785,13800
7785,8086
7785,10552
7785,9213
7785,9219
7785,7042
7785,6590
7785,7048
7785,11506
7785,7046
7785,7603
7785,6138
7785,8139
7785,2309
7785,3564
7785,11367
7785,10612
7785,4020
7785,9077
7785,3609
7785,8346
7785,12357
7785,2771
7785,5282
7785,6822
7785,2001
7785,13641
7785,2872
7785,7045
7785,9214
7785,7043
7785,7778
7785,11059
7785,5183
7785,7038
7785,3839
7785,2163
7785,9211
7785,6033
7785,7037
7785,9919
7785,12359
7785,2484
7785,8473
7785,6823
7785,7044
7785,11975
7785,8559
7785,5277
7785,11058
7785,532
7785,5279
7785,2124
7785,9208
7785,287
7785,8131
7785,7030
7785,4044
7785,7029
7785,11368
7785,4047
7785,7041
7785,6034
7785,2162
7785,9917
7785,7040
7785,7028
7785,7025
7785,12042
7785,5275
7785,7033
7785,11196
7785,1915
7785,7027
7785,5278
3828,10473
3828,981
3828,8022
3828,5794
3828,4866
3828,8201
3828,8194
3828,8668
3828,8024
3828,5285
3828,3829
3828,9159
3828,8663
3828,8656
3828,10474
3828,8669
3828,512
3828,3832
3828,8662
3828,8978
3828,8202
3828,10472
3828,511
3828,8675
3828,8195
3828,13334
3828,313
3828,4867
3828,8661
3828,314
3828,13295
3828,13361
3828,8019
3828,13296
3828,8671
3828,3825
3828,8670
3828,5963
3828,8197
3828,8660
3828,8659
3828,8023
3828,8658
3828,3827
3828,5793
3828,4868
3828,394
3828,8018
3828,714
3828,3830
3828,8020
3828,8977
3828,5508
3828,9238
3828,8021
10473,3828
10473,8978
10473,5285
10473,8212
10473,392
10473,3145
10473,10474
10473,3519
10473,2514
10473,8019
10473,7063
10473,3306
10473,2070
10473,8022
10473,6984
10473,3825
10473,1912
10473,8619
10473,3830
10473,7754
10473,3829
10473,6775
10473,12291
10473,3827
10473,918
10473,4840
10473,6981
10473,394
10473,1688
10473,5150
10473,1914
10473,3552
10473,9159
10473,1911
10473,3832
10473,6985
10473,3826
10473,13187
10473,390
10473,10105
10473,8023
10473,2138
10473,388
10473,6983
10473,387
10473,8977
10473,3488
10473,10472
10473,2515
10473,2101
10473,12801
10473,8556
10473,13169
10473,2049
10473,2111
10473,8021
10473,8018
10473,6986
10473,8020
10473,12290
10473,391
10473,8024
908,4304
908,907
908,1371
908,13208
908,911
908,13276
908,13242
908,4305
908,4275
908,2056
908,2048
908,13703
908,8969
908,6675
908,7150
908,12941
908,5317
908,11061
908,13221
908,13226
908,13273
908,13241
908,13220
908,11452
908,4257
908,13250
908,13239
908,2922
908,7108
908,6266
908,10300
908,3071
908,903
908,4265
908,6570
908,4282
908,12944
908,13204
908,524
908,10962
908,6055
908,10250
908,12938
908,6270
908,10260
908,12879
908,13713
908,518
908,9961
908,5316
908,4259
908,10286
908,4306
908,4297
908,1766
908,13257
908,9558
908,5597
908,4283
908,12939
908,13238
908,4255
908,909
908,12881
908,4262
908,13236
908,4651
908,2049
908,11062
908,2054
908,11539
908,4266
908,6260
908,13240
908,515
908,4289
908,6144
908,13246
908,13818
908,11005
908,9840
908,10291
908,2923
908,4276
908,1378
908,3757
908,516
908,3486
908,4278
908,3758
908,4301
908,12916
908,6273
908,13205
908,13383
908,4596
908,14438
908,13233
908,820
908,11898
908,13225
908,10257
908,5318
908,2927
908,9966
908,4260
908,13247
908,6254
908,13228
908,1399
908,2055
908,10242
908,13237
908,10034
908,10345
908,4270
908,6274
908,10274
908,4303
908,667
908,13207
908,4268
908,1922
908,6261
908,10253
908,10245
908,12924
908,733
908,5305
908,10303
908,6558
908,5319
908,6620
908,2926
908,5227
908,13255
908,10280
908,11537
908,7863
908,13209
908,12950
908,910
908,10255
908,13268
908,6053
908,10310
908,12960
908,13219
908,5303
908,5924
908,5320
908,13254
908,4288
908,3549
908,4274
908,517
908,4300
908,2050
908,7624
908,13244
908,12967
908,13222
908,13504
908,10279
908,2921
908,13235
908,11696
908,8970
908,522
908,6709
908,10244
908,4302
908,7209
908,13232
908,13253
908,10021
908,906
908,4299
908,12935
908,13202
908,6643
908,7157
908,13350
908,5302
908,4253
908,4264
908,4269
908,902
908,13227
908,10290
908,5301
908,12942
908,7310
908,6118
908,6262
908,14437
908,4254
908,4291
908,905
908,13249
908,6054
908,13256
908,10297
908,978
908,10309
908,13274
908,13229
908,901
908,6256
908,11695
908,10305
908,11453
908,11006
908,4296
908,523
908,13230
908,6278
908,4281
908,13303
908,10248
908,6263
908,904
908,13223
908,4273
908,10214
908,13231
908,13243
4304,908
4304,8969
4304,6675
4304,4254
4304,12941
4304,517
4304,4299
4304,6261
4304,5317
4304,10245
4304,3486
4304,13226
4304,13273
4304,4302
4304,4283
4304,10303
4304,13220
4304,911
4304,11452
4304,5319
4304,4281
4304,5227
4304,13255
4304,522
4304,10280
4304,13239
4304,7108
4304,1956
4304,4259
4304,6266
4304,11537
4304,7863
4304,4291
4304,10300
4304,12950
4304,10255
4304,2922
4304,6570
4304,906
4304,12944
4304,10310
4304,4257
4304,5924
4304,5320
4304,10962
4304,6055
4304,10250
4304,3549
4304,12938
4304,6270
4304,10260
4304,2923
4304,902
4304,13713
4304,10279
4304,1766
4304,4266
4304,10286
4304,8970
4304,4303
4304,4306
4304,905
4304,13257
4304,4301
4304,9558
4304,5597
4304,13253
4304,10021
4304,13202
4304,901
4304,6643
4304,12939
4304,7157
4304,13350
4304,523
4304,2049
4304,2055
4304,1959
4304,4240
4304,4651
4304,2050
4304,1371
4304,11062
4304,5301
4304,904
4304,4289
4304,12942
4304,3757
4304,1960
4304,4273
4304,2056
4304,6262
4304,907
4304,6144
4304,14437
4304,13818
4304,11005
4304,10291
4304,13256
4304,910
4304,13274
4304,10305
4304,11006
4304,2927
4304,2921
4304,4270
4304,10248
4304,13223
4304,12916
4304,4269
4304,6273
4304,13205
4304,4276
4304,13383
4304,4596
4304,13231
4304,14438
4304,8075
